"","KOPT-K1.DMSO.1","KOPT-K1.DMSO.2","KOPT-K1.DMSO.3","HPB-ALL.DMSO.1","HPB-ALL.DMSO.2","HPB-ALL.DMSO.3","WT.COLD.1","WT.COLD.2","WT.COLD.3","HPB-ALL.SAHM1.1","HPB-ALL.SAHM1.2","HPB-ALL.SAHM1.3"
"ARRDC4",4.79384221013447,4.40562779685152,4.69407515633039,6.28171416624023,6.18679608471547,6.52692255218418,5.03458923061355,4.24742966381722,4.58703207193966,7.34592130328343,7.17943825458929,7.44626112853519
"ZMYM6",6.5952161519079,6.41468933561747,6.33866200197077,6.96054980000519,6.46821857220297,6.93614021185393,5.58998105463015,5.7008543623693,5.3233894866064,6.96479284989031,7.15357014025532,6.95011959513575
"ZMYM5",7.2728706573745,7.63087890383409,7.71105427077569,7.26016932523143,6.33086429443078,6.60625124658635,6.60620012068921,6.89856639012911,7.30502279066594,7.55925447322871,7.72906212199479,7.5512960588891
"CTBP1-DT",7.25873971780524,7.6666727247079,7.26565641021649,6.93309392444232,8.24892464567393,7.67639348983717,8.45373532430523,8.58765510466853,8.45933956737896,7.31110411079414,7.02891592679753,6.77568507038903
"VAPB",4.62010614964516,4.9556215210011,4.54005873811905,6.04074232828278,4.76745498499318,5.02371963197874,3.9176015409474,4.31936461353335,3.66595275947181,6.74423324814323,6.49676892512753,6.23830454567994
"TIFA",6.73791009617377,7.08193873141987,6.65188701428202,5.250980994129,5.14246828231274,5.27665627199585,5.66832502538972,6.34347486673976,6.24053788868971,5.40357017287222,5.59910232696805,5.64212764602008
"HELB",4.65631678478175,4.84424346478613,5.00834534749852,5.91794706510848,4.98534083246732,5.02810086185474,4.45056755965314,4.39135218104566,4.15065237296164,6.05228324781356,5.86906419103028,5.76951592743308
"NDST3",7.64422342576782,7.49924985025445,7.40070356590655,8.19955572890638,7.43356278437465,7.45873607583436,6.56929325583605,6.99024251658705,6.93747322535187,8.31887342757394,8.21319831436996,8.24270740779663
"LPXN",4.53421334016104,5.11730227643414,5.26020738456953,5.3487778822136,4.56716222396584,4.99152774143675,4.89046676072449,4.53719359983055,4.86068957706515,6.36967301409468,6.2593275278077,6.3714300655171
"PAXBP1",7.22986338696615,7.317949068895,7.44271331286376,7.93394499535683,7.33337484475997,7.34046372938659,6.6227730712842,6.84233343777425,6.91432396612996,8.0886114926231,8.03856114036682,7.96506562320872
"SCAMP1",7.93164408760302,8.10981019562504,7.8143351969721,8.75654341304236,8.12387649442848,8.16153685159283,7.0632691119662,6.91806881127073,7.54137538772184,8.68298071397044,8.65566064167935,8.727891712696
"BAG4",7.08818160162433,7.37818848501122,7.48808856150373,7.62217689674683,6.73269689034164,6.69609640236137,6.62641372460933,6.84442920168582,6.74951942642853,7.82221248150538,7.53977174905953,7.54273089876401
"ENTPD5",5.98963088331083,6.27182957541224,5.96026417973723,7.05866820902014,6.8245294967759,6.95184217834282,5.41152369626294,5.44041593824139,5.11460899827982,7.21633971105974,7.34085002660586,7.18936513239266
"CD44",7.35052076903482,7.32194995009692,7.44127157381636,7.4419569433325,7.34609130353227,7.77062640660823,6.43372357229267,6.05823007414184,6.42425613697807,7.13675321872337,7.15358245056524,6.89306529152248
"CD47",8.91210598398976,9.23894830974007,9.24485941714178,10.1893609454087,9.42554323533686,9.48844835055275,8.49180660668588,8.79385309749281,8.90211646906113,10.4941832291871,10.5168845092275,10.2686283804089
"ABCG1",4.91162341339102,4.73464833651183,5.04770754773402,7.89068566664305,7.62545490713218,7.76857706874542,3.86973568742945,3.50104838903406,4.19794006050067,7.69245824846199,7.96670941362579,8.01726790309143
"MORF4L2",4.6497596278413,4.43255026184601,5.0095800896182,6.20916655738206,5.47740826762644,5.64989129842606,4.11372625945535,4.07916931081334,4.28370486802251,6.45683974812454,6.19535328970893,6.18289693515107
"DZIP3",7.07471117959361,6.65747034270263,6.66860994345874,7.40197369165617,7.20928741453493,7.53077642191406,6.17537718581437,5.80683958554341,5.91687073884958,7.62176870751271,7.81453930081487,7.92819793283461
"RAPGEF2",4.2497160487264,4.33661102149952,4.0601069813012,5.0472095574047,3.89601420220799,4.1011918643713,3.47037204512444,3.41637852761978,3.81466845856376,5.1307244264035,4.82396467074005,5.00820484872211
"EDEM1",10.5416513930767,10.5863016080645,10.4694495180893,9.18193491127804,9.25144816167365,9.1390263649745,9.87238937753173,9.7740888524176,9.72509502214053,10.2093522866535,10.1953944379983,10.1496469891037
"CEP57",11.0726072724735,11.1479318813252,11.209970320584,10.0222377743085,9.23653004844763,9.43382777674135,10.6551529248399,10.6968132166136,10.910104459446,10.514325555234,10.4120293893457,10.4175955593119
"TCAF1",7.90570046728179,7.82040870663026,7.79214469691097,8.90800022017872,8.31380208225166,8.41512347842732,6.88954837612306,7.21372681865825,7.47670024777436,9.04082799395754,9.08217408372202,8.8361331061548
"RIMS3",9.73330927709967,9.68965839888109,9.53083780352689,7.11758503915878,7.39976348944835,7.44944576309778,9.12237737221582,9.05926718449023,9.11264191104767,8.12843881847638,8.16531362394753,8.16001467414685
"ELMO1",8.18530747193866,7.96525853707789,7.90598823563615,7.4101518998967,7.40708638885222,7.6917357803329,7.15324666341249,6.99942897445152,6.85559688225621,7.02962375603365,6.88096296215598,6.91542310960837
"CEP350",7.72962544995209,7.32146331869887,7.42721749941287,8.24785336875516,7.54946920382455,7.55428134639241,7.31516779548091,7.03849802627334,7.06063990114286,8.50513568874491,8.3537234181953,8.5637377028903
"LRIG2",7.86681585410056,7.97894969985407,7.85980330743432,8.32101934905529,8.21997400915278,8.42442104715685,7.2904971108746,7.4197701812527,6.85009079281462,8.6578149226158,8.67286356542135,8.55273601350032
"CDC5L",7.28130719913571,7.55856311970923,7.5983204821821,6.71161947235237,7.49547353331547,6.55773555632878,8.30242260270998,8.86413863480093,8.74752955501113,6.24549152276039,6.95997066164839,6.55147018218069
"AMMECR1",6.19703470689793,6.28365855742692,6.02901020705663,7.46702811567812,7.46221811307157,7.44130596503353,5.00656668011885,5.23035307356481,4.99383832341967,7.33818606402595,7.34467011486058,7.30124019448477
"CDC25C",5.94522129944706,6.12246095860624,6.02177296428552,6.7977857875974,6.1662598561609,6.34416347396298,5.62039587977242,5.84536298562378,5.76384247309043,7.21408431283185,7.34912043905626,7.23799465093605
"HS3ST3B1",4.50749064727642,4.14903287101989,4.59195251761455,5.55870039915246,5.03525354105604,5.48266621087262,3.08694990253645,3.06020010994277,3.58551345165644,6.05376378183301,6.14595612996912,6.16214304808009
